Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.9297924309236
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.0388793568182
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.95508366985129
Bolivia,BOL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9642.81396069058
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.701
Bolivia,BOL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Bolivia,BOL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.08
Bolivia,BOL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.9180513138116
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.8
Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,43.8
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.655
Bolivia,BOL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.5893359419581
Bolivia,BOL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.3699744223227
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8227580554717
Bosnia and Herzegovina,BIH,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15541.0150248586
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.935
Bosnia and Herzegovina,BIH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,46.4159202575684
Bosnia and Herzegovina,BIH,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,69
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.876
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.99601187861691
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.9
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.527
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.43104998511606
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.1210738626282
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.810039425333895
Botswana,BWA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,17352.9293381836
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.753
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.4400691986084
Botswana,BWA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.7
Botswana,BWA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.28360421343891
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.4
Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,47.9
Botswana,BWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.664
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.8419939490754
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.1010050249191
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.30828076768219
Brazil,BRA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,17724.4799591551
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.827
Brazil,BRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,50.0267486572266
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.309
Brazil,BRA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.41568284305132
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,67.5
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.792
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.60059169575972
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.1885023093992
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44637335032669
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.785
British Virgin Islands,VGB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
British Virgin Islands,VGB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.337
British Virgin Islands,VGB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.05205052142267
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.7
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
British Virgin Islands,VGB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
British Virgin Islands,VGB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Brunei Darussalam,BRN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,78966.8642961288
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.722
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,34.9116706848145
Brunei Darussalam,BRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.312
Brunei Darussalam,BRN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,18.1883301137782
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.9
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.316
Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.08645099266659
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,59.7205892141163
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.2605056462896
Bulgaria,BGR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,25632.1520823556
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8146341463415
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,81.2245864868164
Bulgaria,BGR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.669
Bulgaria,BGR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.96436816160438
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1
Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,63.4
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.164
Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.04317689807308
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.9892951281784
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.06159619443141
Burkina Faso,BFA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2232.28781490944
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.536
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.85665988922119
Burkina Faso,BFA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.743
Burkina Faso,BFA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.22411323946474
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,17
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.79
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.656
Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.5863197033828
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.1500158888108
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.48299897161325
Burundi,BDI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,880.993440128706
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.553
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.43720865249634
Burundi,BDI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.706
Burundi,BDI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0465986869286077
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.3
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.66
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.247
Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.5466470060171
Burundi,BDI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,10.9931308053063
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.0525353030392
Cabo Verde,CPV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8234.56000312459
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.593
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,21.1641502380371
Cabo Verde,CPV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.261
Cabo Verde,CPV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.69528537141275
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.6
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.2
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.24
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.37533502619645
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.5188038438799
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.784415251101334
Cambodia,KHM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5632.03125629342
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.515
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.0735502243042
Cambodia,KHM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.98
Cambodia,KHM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.737163303381518
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.1
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.9
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.141
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.8681771583586
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.2980809169165
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.91263557371478
Cameroon,CMR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4797.97544185544
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.81
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.7472696304321
Cameroon,CMR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,67
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.777
Cameroon,CMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.408142187771268
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.9
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.2
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.568
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.6929418227731
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.2621952863109
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.64040914988195
Canada,CAN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,56522.0146718025
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8329268292683
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,70.6271591186523
Canada,CAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.35
Canada,CAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,16.2277461463686
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,92.7
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.426
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.88999463244888
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.0278028870792
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.59688412852977
Cayman Islands,CYM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,74564.7386458281
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,33.5451774597168
Cayman Islands,CYM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Cayman Islands,CYM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.34492910823584
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,81.1
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.418315712387287
Cayman Islands,CYM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.19381823523329
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Central African Republic,CAF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1103.86609318724
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.721
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Central African Republic,CAF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,41
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.98
Central African Republic,CAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0540939616076817
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.1
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,4
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.534
Central African Republic,CAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.7901712257048
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.7372245546503
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.18072331871267
Chad,TCD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1887.50297799522
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.308
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Chad,TCD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,37
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.858
Chad,TCD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.138426253647003
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.9
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.4
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.116
Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.8122227117827
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.4294114663739
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.53709962980849
Channel Islands,CHI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.331
Channel Islands,CHI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Channel Islands,CHI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.914
Channel Islands,CHI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.12
Channel Islands,CHI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.807952897379885
